order_id,order_date,customer_id,product_id,quantity,unit_price,discount,channel,payment_id,payment_method,payment_status,paid_at,net_sales
ORD000632,21/02/2026 11:31,C0014,P004,4,1564.5,0.05,Marketplace,PAY000632,Credit Card,PAID,2026-02-21T14:12:00,5945.099999999999
ORD000633,05/02/2026 21:07,C0130,P014,1,940.5,0.0,Web,PAY000633,PromptPay,PAID,2026-02-05T21:19:00,940.5
ORD000634,12/02/2026 10:16,C0023,P025,3,25900.0,0.05,Marketplace,PAY000634,PromptPay,PAID,2026-02-12T11:16:00,73815.0
ORD000635,21/02/2026 15:49,C0028,P006,3,313.95,0.0,Marketplace,PAY000635,Bank Transfer,PAID,2026-02-21T17:58:00,941.8499999999999
ORD000636,21/02/2026 07:26,C0071,P013,1,499.0,0.1,Web,PAY000636,Bank Transfer,PAID,2026-02-21T10:21:00,449.1
ORD000637,04/02/2026 08:39,C0041,P015,1,299.0,0.0,Marketplace,PAY000637,Bank Transfer,PAID,2026-02-04T09:15:00,299.0
ORD000638,03/02/2026 23:38,C0012,P012,4,990.0,0.0,Mobile App,PAY000638,PromptPay,PAID,2026-02-04T01:43:00,3960.0
ORD000639,02/02/2026 17:17,C0017,P007,4,27195.0,0.0,Web,PAY000639,Credit Card,PAID,2026-02-02T17:30:00,108780.0
ORD000640,28/02/2026 14:41,C0027,P002,2,1490.0,0.1,Web,PAY000640,PromptPay,PAID,2026-02-28T17:35:00,2682.0
ORD000641,16/02/2026 20:20,C0086,P023,3,269.1,0.0,Marketplace,PAY000641,PromptPay,PAID,2026-02-16T21:16:00,807.3000000000001
ORD000642,12/02/2026 09:47,C0047,P001,1,269.1,0.05,Mobile App,PAY000642,Credit Card,PAID,2026-02-12T10:21:00,255.645
ORD000643,16/02/2026 00:40,C0087,P026,1,12255.0,0.0,Marketplace,PAY000643,Credit Card,PAID,2026-02-16T00:44:00,12255.0
ORD000644,06/02/2026 08:04,C0112,P014,2,990.0,0.1,Web,PAY000644,Credit Card,PAID,2026-02-06T10:59:00,1782.0
ORD000645,27/02/2026 00:09,C0017,P029,2,3990.0,0.05,Web,PAY000645,Bank Transfer,PAID,2026-02-27T02:28:00,7581.0
ORD000646,08/02/2026 12:53,C0136,P001,1,269.1,0.0,Mobile App,PAY000646,Bank Transfer,PAID,2026-02-08T13:48:00,269.1
ORD000647,26/02/2026 20:49,C0071,P024,2,313.95,0.05,Marketplace,PAY000647,PromptPay,PAID,2026-02-26T23:26:00,596.505
ORD000648,19/02/2026 14:29,C0078,P012,2,990.0,0.0,Mobile App,PAY000648,Bank Transfer,PAID,2026-02-19T16:30:00,1980.0
ORD000649,10/02/2026 11:21,C0090,P001,2,269.1,0.1,Web,PAY000649,Credit Card,PAID,2026-02-10T12:17:00,484.38000000000005
ORD000650,17/02/2026 19:43,C0080,P003,2,25900.0,0.0,Mobile App,PAY000650,Bank Transfer,PAID,2026-02-17T21:07:00,51800.0
ORD000651,06/02/2026 13:24,C0104,P039,1,940.5,0.1,Web,PAY000651,PromptPay,PAID,2026-02-06T13:31:00,846.45
ORD000652,11/02/2026 02:58,C0034,P008,2,499.0,0.0,Web,PAY000652,Credit Card,PAID,2026-02-11T03:34:00,998.0
ORD000653,18/02/2026 19:13,C0120,P003,3,27195.0,0.0,Marketplace,PAY000653,Credit Card,PAID,2026-02-18T21:12:00,81585.0
ORD000655,14/02/2026 06:50,C0085,P037,1,25900.0,0.0,Web,PAY000655,Bank Transfer,PAID,2026-02-14T08:20:00,25900.0
ORD000656,26/02/2026 21:00,C0007,P011,4,24605.0,0.0,Web,PAY000656,Bank Transfer,PAID,2026-02-26T23:17:00,98420.0
ORD000657,02/02/2026 21:06,C0064,P033,4,12900.0,0.0,Mobile App,PAY000657,PromptPay,PAID,2026-02-02T23:18:00,51600.0
ORD000658,18/02/2026 19:31,C0154,P008,3,499.0,0.0,Web,PAY000658,Bank Transfer,PAID,2026-02-18T19:32:00,1497.0
ORD000660,01/02/2026 21:46,C0081,P012,2,891.0,0.0,Marketplace,PAY000660,PromptPay,PAID,2026-02-01T22:31:00,1782.0
ORD000662,18/02/2026 23:53,C0001,P031,2,1415.5,0.1,Marketplace,PAY000662,Bank Transfer,PAID,2026-02-19T00:05:00,2547.9
ORD000663,03/02/2026 04:45,C0098,P020,1,449.1,0.05,Mobile App,PAY000663,PromptPay,PAID,2026-02-03T07:18:00,426.645
ORD000664,21/02/2026 00:03,C0054,P029,1,4189.5,0.1,Marketplace,PAY000664,Bank Transfer,PAID,2026-02-21T01:11:00,3770.55
ORD000665,14/02/2026 14:26,C0072,P013,4,474.05,0.1,Mobile App,PAY000665,Bank Transfer,PAID,2026-02-14T15:08:00,1706.5800000000002
ORD000666,10/02/2026 02:24,C0011,P016,1,1564.5,0.0,Marketplace,PAY000666,Bank Transfer,PAID,2026-02-10T04:56:00,1564.5
ORD000668,07/02/2026 19:17,C0056,P030,1,499.0,0.0,Mobile App,PAY000668,Bank Transfer,PAID,2026-02-07T19:23:00,499.0
ORD000669,27/02/2026 16:22,C0071,P018,1,3591.0,0.0,Marketplace,PAY000669,PromptPay,PAID,2026-02-27T17:20:00,3591.0
ORD000670,21/02/2026 19:23,C0024,P032,1,24605.0,0.0,Mobile App,PAY000670,Credit Card,PAID,2026-02-21T21:38:00,24605.0
ORD000671,17/02/2026 10:22,C0002,P019,2,3990.0,0.1,Marketplace,PAY000671,Bank Transfer,PAID,2026-02-17T13:19:00,7182.0
ORD000672,13/02/2026 21:25,C0092,P001,1,269.1,0.1,Marketplace,PAY000672,PromptPay,PAID,2026-02-14T00:09:00,242.19000000000003
ORD000673,25/02/2026 00:45,C0041,P029,1,3990.0,0.0,Mobile App,PAY000673,PromptPay,PAID,2026-02-25T02:48:00,3990.0
ORD000674,09/02/2026 10:08,C0057,P013,3,449.1,0.05,Marketplace,PAY000674,Credit Card,PAID,2026-02-09T12:19:00,1279.9350000000002
ORD000675,09/02/2026 12:58,C0116,P025,1,25900.0,0.05,Web,PAY000675,Bank Transfer,PAID,2026-02-09T13:57:00,24605.0
ORD000676,15/02/2026 08:26,C0137,P028,2,284.05,0.0,Marketplace,PAY000676,Bank Transfer,PAID,2026-02-15T08:44:00,568.1
ORD000677,22/02/2026 18:44,C0002,P018,2,3790.5,0.0,Marketplace,PAY000677,Bank Transfer,PAID,2026-02-22T18:47:00,7581.0
ORD000678,13/02/2026 15:53,C0098,P022,1,499.0,0.0,Marketplace,PAY000678,Credit Card,PAID,2026-02-13T18:51:00,499.0
ORD000679,02/02/2026 07:10,C0140,P036,2,269.1,0.0,Marketplace,PAY000679,PromptPay,PAID,2026-02-02T07:29:00,538.2
ORD000680,24/02/2026 19:32,C0096,P003,1,25900.0,0.0,Marketplace,PAY000680,PromptPay,PAID,2026-02-24T21:25:00,25900.0
ORD000682,09/02/2026 05:17,C0021,P020,4,474.05,0.05,Web,PAY000682,Credit Card,PAID,2026-02-09T07:25:00,1801.3899999999999
ORD000683,13/02/2026 15:47,C0101,P004,1,1490.0,0.0,Marketplace,PAY000683,Credit Card,PAID,2026-02-13T17:36:00,1490.0
ORD000684,02/02/2026 09:17,C0106,P002,1,1490.0,0.0,Web,PAY000684,Bank Transfer,PAID,2026-02-02T11:30:00,1490.0
ORD000685,13/02/2026 10:36,C0092,P010,1,940.5,0.0,Mobile App,PAY000685,PromptPay,PAID,2026-02-13T13:32:00,940.5
ORD000686,20/02/2026 03:36,C0121,P026,4,12900.0,0.0,Marketplace,PAY000686,PromptPay,PAID,2026-02-20T04:25:00,51600.0
ORD000687,05/02/2026 06:30,C0001,P026,1,13545.0,0.0,Web,PAY000687,Credit Card,PAID,2026-02-05T06:53:00,13545.0
ORD000688,08/02/2026 15:59,C0131,P016,1,1490.0,0.1,Marketplace,PAY000688,Credit Card,PAID,2026-02-08T16:25:00,1341.0
ORD000689,02/02/2026 18:44,C0104,P022,4,449.1,0.0,Web,PAY000689,Credit Card,PAID,2026-02-02T19:22:00,1796.4
ORD000690,21/02/2026 07:13,C0093,P035,2,24605.0,0.0,Mobile App,PAY000690,Bank Transfer,PAID,2026-02-21T09:01:00,49210.0
ORD000691,14/02/2026 20:23,C0152,P022,1,499.0,0.1,Web,PAY000691,PromptPay,PAID,2026-02-14T21:02:00,449.1
ORD000692,13/02/2026 12:15,C0124,P008,1,499.0,0.0,Mobile App,PAY000692,Bank Transfer,PAID,2026-02-13T12:59:00,499.0
ORD000693,16/02/2026 18:58,C0071,P024,2,313.95,0.0,Marketplace,PAY000693,Bank Transfer,PAID,2026-02-16T20:43:00,627.9
ORD000694,19/02/2026 11:27,C0102,P025,3,23310.0,0.0,Web,PAY000694,Bank Transfer,PAID,2026-02-19T14:01:00,69930.0
ORD000695,26/02/2026 01:31,C0032,P036,2,284.05,0.0,Web,PAY000695,PromptPay,PAID,2026-02-26T04:05:00,568.1
ORD000696,04/02/2026 06:18,C0134,P016,1,1415.5,0.05,Mobile App,PAY000696,PromptPay,PAID,2026-02-04T07:21:00,1344.725
ORD000697,25/02/2026 13:43,C0031,P030,4,523.95,0.05,Web,PAY000697,Bank Transfer,PAID,2026-02-25T15:42:00,1991.01
ORD000698,16/02/2026 10:04,C0089,P024,4,269.1,0.1,Web,PAY000698,Credit Card,PAID,2026-02-16T11:36:00,968.7600000000001
ORD000699,22/02/2026 10:52,C0086,P012,3,891.0,0.0,Mobile App,PAY000699,Credit Card,PAID,2026-02-22T11:25:00,2673.0
ORD000702,18/02/2026 09:00,C0045,P027,1,23310.0,0.05,Mobile App,PAY000702,Bank Transfer,PAID,2026-02-18T09:33:00,22144.5
ORD000703,23/02/2026 17:10,C0128,P007,2,23310.0,0.0,Marketplace,PAY000703,PromptPay,PAID,2026-02-23T19:02:00,46620.0
ORD000704,25/02/2026 10:21,C0056,P029,2,3790.5,0.0,Marketplace,PAY000704,PromptPay,PAID,2026-02-25T11:15:00,7581.0
ORD000706,24/02/2026 16:43,C0122,P015,3,313.95,0.1,Mobile App,PAY000706,Bank Transfer,PAID,2026-02-24T17:19:00,847.665
ORD000707,08/02/2026 09:26,C0048,P032,1,23310.0,0.1,Web,PAY000707,PromptPay,PAID,2026-02-08T12:10:00,20979.0
ORD000708,02/02/2026 20:37,C0036,P013,4,499.0,0.0,Mobile App,PAY000708,PromptPay,PAID,2026-02-02T22:51:00,1996.0
ORD000709,18/02/2026 10:54,C0119,P011,4,24605.0,0.1,Web,PAY000709,PromptPay,PAID,2026-02-18T11:51:00,88578.0
ORD000710,04/02/2026 05:58,C0032,P013,2,523.95,0.0,Web,PAY000710,PromptPay,PAID,2026-02-04T07:11:00,1047.9
ORD000711,05/02/2026 05:48,C0002,P009,3,313.95,0.0,Marketplace,PAY000711,Credit Card,PAID,2026-02-05T08:36:00,941.8499999999999
ORD000712,27/02/2026 12:33,C0081,P029,2,3990.0,0.1,Marketplace,PAY000712,Bank Transfer,PAID,2026-02-27T14:34:00,7182.0
ORD000713,18/02/2026 09:46,C0035,P030,2,499.0,0.1,Marketplace,PAY000713,PromptPay,PAID,2026-02-18T11:38:00,898.2
ORD000715,24/02/2026 12:52,C0150,P023,1,313.95,0.0,Web,PAY000715,Credit Card,PAID,2026-02-24T14:54:00,313.95
ORD000716,19/02/2026 23:59,C0050,P001,1,299.0,0.05,Mobile App,PAY000716,Bank Transfer,PAID,2026-02-20T00:10:00,284.05
ORD000717,08/02/2026 11:06,C0115,P032,4,25900.0,0.05,Marketplace,PAY000717,Bank Transfer,PAID,2026-02-08T12:25:00,98420.0
ORD000718,20/02/2026 02:41,C0011,P012,1,940.5,0.0,Marketplace,PAY000718,Credit Card,PAID,2026-02-20T04:48:00,940.5
ORD000719,06/02/2026 13:15,C0158,P039,1,940.5,0.0,Mobile App,PAY000719,Bank Transfer,PAID,2026-02-06T15:41:00,940.5
ORD000720,23/02/2026 23:02,C0057,P039,4,940.5,0.0,Web,PAY000720,Credit Card,PAID,2026-02-24T00:28:00,3762.0
ORD000721,09/02/2026 12:51,C0032,P010,3,990.0,0.0,Web,PAY000721,Credit Card,PAID,2026-02-09T14:42:00,2970.0
ORD000722,04/02/2026 10:53,C0035,P019,1,4189.5,0.0,Mobile App,PAY000722,Credit Card,PAID,2026-02-04T11:07:00,4189.5
ORD000723,16/02/2026 16:06,C0112,P006,2,284.05,0.0,Mobile App,PAY000723,PromptPay,PAID,2026-02-16T18:26:00,568.1
ORD000724,12/02/2026 23:57,C0043,P018,1,3990.0,0.0,Web,PAY000724,Bank Transfer,PAID,2026-02-13T02:17:00,3990.0
ORD000725,24/02/2026 12:26,C0078,P020,1,499.0,0.0,Web,PAY000725,Credit Card,PAID,2026-02-24T12:33:00,499.0
ORD000726,15/02/2026 13:06,C0062,P036,1,313.95,0.0,Mobile App,PAY000726,PromptPay,PAID,2026-02-15T14:11:00,313.95
ORD000728,11/02/2026 00:52,C0111,P010,2,940.5,0.05,Web,PAY000728,Bank Transfer,PAID,2026-02-11T01:12:00,1786.9499999999998
ORD000729,16/02/2026 22:43,C0064,P040,3,3591.0,0.05,Mobile App,PAY000729,PromptPay,PAID,2026-02-17T01:19:00,10234.35
ORD000730,22/02/2026 02:03,C0042,P010,1,990.0,0.0,Web,PAY000730,Bank Transfer,PAID,2026-02-22T04:14:00,990.0
ORD000731,20/02/2026 20:06,C0156,P007,1,23310.0,0.0,Mobile App,PAY000731,PromptPay,PAID,2026-02-20T21:21:00,23310.0
ORD000732,22/02/2026 09:06,C0019,P021,2,25900.0,0.0,Mobile App,PAY000732,Credit Card,PAID,2026-02-22T10:46:00,51800.0
ORD000733,20/02/2026 07:18,C0030,P022,2,499.0,0.0,Marketplace,PAY000733,PromptPay,PAID,2026-02-20T09:18:00,998.0
ORD000735,16/02/2026 16:19,C0092,P032,1,25900.0,0.0,Web,PAY000735,Credit Card,PAID,2026-02-16T17:19:00,25900.0
ORD000736,27/02/2026 17:04,C0022,P003,1,25900.0,0.1,Mobile App,PAY000736,Bank Transfer,PAID,2026-02-27T18:57:00,23310.0
ORD000737,25/02/2026 13:07,C0003,P032,1,25900.0,0.0,Web,PAY000737,Credit Card,PAID,2026-02-25T13:39:00,25900.0
ORD000738,10/02/2026 06:24,C0105,P024,2,313.95,0.05,Mobile App,PAY000738,Bank Transfer,PAID,2026-02-10T07:53:00,596.505
ORD000739,10/02/2026 10:59,C0114,P035,2,27195.0,0.0,Marketplace,PAY000739,Credit Card,PAID,2026-02-10T13:35:00,54390.0
ORD000740,08/02/2026 18:37,C0012,P015,2,284.05,0.05,Marketplace,PAY000740,Bank Transfer,PAID,2026-02-08T18:49:00,539.695
ORD000741,19/02/2026 02:17,C0145,P024,2,313.95,0.0,Marketplace,PAY000741,PromptPay,PAID,2026-02-19T05:03:00,627.9
ORD000743,14/02/2026 15:45,C0041,P005,1,299.0,0.05,Marketplace,PAY000743,PromptPay,PAID,2026-02-14T17:19:00,284.05
ORD000744,26/02/2026 07:55,C0148,P026,1,12255.0,0.0,Mobile App,PAY000744,PromptPay,PAID,2026-02-26T10:43:00,12255.0
ORD000745,13/02/2026 18:44,C0045,P037,2,25900.0,0.0,Mobile App,PAY000745,Credit Card,PAID,2026-02-13T20:55:00,51800.0
ORD000746,24/02/2026 06:03,C0148,P011,1,27195.0,0.0,Marketplace,PAY000746,Bank Transfer,PAID,2026-02-24T07:16:00,27195.0
ORD000747,25/02/2026 20:17,C0147,P035,4,25900.0,0.05,Web,PAY000747,PromptPay,PAID,2026-02-25T20:28:00,98420.0
ORD000748,16/02/2026 22:38,C0150,P003,4,25900.0,0.05,Mobile App,PAY000748,Credit Card,PAID,2026-02-17T00:27:00,98420.0
ORD000749,27/02/2026 04:04,C0148,P024,2,269.1,0.05,Marketplace,PAY000749,PromptPay,PAID,2026-02-27T06:12:00,511.29
ORD000750,17/02/2026 15:20,C0115,P002,4,1490.0,0.0,Web,PAY000750,Credit Card,PAID,2026-02-17T17:50:00,5960.0
ORD000416,06/02/2026 05:45,C0109,P023,2,299.0,0.0,Mobile App,PAY000416,Bank Transfer,PAID,2026-02-06T07:35:00,598.0
